Timestamp_Local_Human,Timestamp_Local_EpochMs,Timestamp_Arduino,DeviceName,DeviceAddress,Ax,Ay,Az,Gx,Gy,Gz,Q0,Q1,Q2,Q3,Env1,Env2,Env3,Env4
2026:07:03_17:26:25.176,1783092385176,1005,LT,73:5A:BC:29:A9:13,1.012207,-0.0513916,-0.025634766,0.48828122,-0.061035153,0.24414061,0.6979681,-0.019527068,-0.7156676,0.016462196,63.0,68.0,78.0,81.0
2026:07:03_17:26:25.217,1783092385217,1020,LT,73:5A:BC:29:A9:13,1.0096436,-0.0513916,-0.02709961,0.61035156,-0.061035153,0.30517578,0.6973766,-0.019520504,-0.7162428,0.016513305,64.0,68.0,78.0,81.0
2026:07:03_17:26:25.219,1783092385219,1031,LT,73:5A:BC:29:A9:13,1.0101318,-0.052124023,-0.026489258,0.61035156,0.0,0.30517578,0.697797,-0.019940063,-0.715809,0.017046407,64.0,69.0,76.0,81.0
2026:07:03_17:26:25.222,1783092385222,1046,LT,73:5A:BC:29:A9:13,1.0111084,-0.052978516,-0.025756836,0.48828122,-0.061035153,0.24414061,0.6986204,-0.020366197,-0.71497905,0.017633699,63.0,68.0,79.0,81.0
2026:07:03_17:26:25.262,1783092385262,1064,LT,73:5A:BC:29:A9:13,1.0129395,-0.0546875,-0.026733398,0.5493164,0.0,-0.061035153,0.6976467,-0.020389449,-0.7159265,0.017737744,62.0,69.0,79.0,81.0
2026:07:03_17:26:25.264,1783092385264,1079,LT,73:5A:BC:29:A9:13,1.010376,-0.05517578,-0.029296875,0.67138666,0.061035153,-0.3662109,0.6967725,-0.020490604,-0.71676934,0.01794329,62.0,68.0,79.0,81.0
2026:07:03_17:26:25.266,1783092385266,1096,LT,73:5A:BC:29:A9:13,1.0106201,-0.05480957,-0.02734375,0.48828122,0.061035153,-0.42724606,0.6975077,-0.020313688,-0.71605986,0.017890172,61.0,68.0,78.0,81.0
2026:07:03_17:26:25.310,1783092385310,1111,LT,73:5A:BC:29:A9:13,1.0123291,-0.053344727,-0.024780273,0.30517578,0.061035153,-0.48828122,0.69822586,-0.019725816,-0.7153884,0.017385453,61.0,68.0,79.0,81.0
2026:07:03_17:26:25.321,1783092385321,1126,LT,73:5A:BC:29:A9:13,1.0123291,-0.052612305,-0.025512695,0.61035156,0.18310545,-0.48828122,0.69745207,-0.01911228,-0.7161727,0.01685065,61.0,68.0,80.0,80.0
2026:07:03_17:26:25.322,1783092385322,1144,LT,73:5A:BC:29:A9:13,1.0101318,-0.048583984,-0.026000977,0.9155273,0.18310545,-0.24414061,0.6977818,-0.01807038,-0.7158986,0.015961776,61.0,68.0,78.0,81.0
